"","x"
"2543",182326.353705122
"2544",216535.059055118
"2545",217867.001135227
"2546",196084.077646859
"2547",194085.67807387
"2548",241500.045449674
"2549",185485.981934521
"2550",221137.110679646
"2551",199405.208056507
"2552",161428.55243782
"2553",181287.344413254
"2554",218976.566425288
"2555",204821.231579265
"2556",195426.075501208
"2557",186136.804755283
"2558",186759.488834917
"2559",189352.237801404
"2560",197680.906255782
"2561",166148.083843576
"2562",235022.705607241
"2563",220919.115889719
"2564",146954.336525481
"2565",196551.982960397
"2566",219610.356272999
"2567",260550.39637753
"2568",178026.466901201
"2569",213349.712557089
"2570",213829.807175661
"2571",256707.170391461
"2572",187885.29158735
"2573",199422.456065568
"2574",179839.941557833
"2575",169878.053850016
"2576",185235.157509682
"2577",176388.920322181
"2578",225948.391527723
"2579",218146.219213945
"2580",184233.734012719
"2581",194478.394864025
"2582",235305.892703286
"2583",140822.907191633
"2584",170906.241858905
"2585",166331.235617871
"2586",175622.143247241
"2587",178737.481662757
"2588",172621.680562787
"2589",181149.780910945
"2590",184961.249212325
"2591",187871.253866875
"2592",243151.918595184
"2593",205281.829757042
"2594",172122.544097096
"2595",205776.091660644
"2596",223748.65571908
"2597",203738.443023075
"2598",159899.762213663
"2599",207169.956968668
"2600",222660.62894667
"2601",217641.91602925
"2602",197922.961663043
"2603",205145.545305214
"2604",151154.20113139
"2605",216159.286276337
"2606",194482.806542666
"2607",176284.215654747
"2608",195196.02106643
"2609",191810.926073498
"2610",225421.001801915
"2611",175783.701668266
"2612",192084.256070054
"2613",202840.178524946
"2614",196998.89365072
"2615",196126.171651343
"2616",186912.524394969
"2617",188231.17397812
"2618",218317.889150286
"2619",214463.559086044
"2620",186231.734793418
"2621",203647.646090873
"2622",182947.403905317
"2623",224302.199016993
"2624",188430.473048723
"2625",162848.969003254
"2626",184151.839209618
"2627",182256.932133644
"2628",191119.551866559
"2629",171858.095732934
"2630",165202.398353856
"2631",219766.071868438
"2632",175804.910771783
"2633",128378.65391743
"2634",184242.907294242
"2635",211202.776357148
"2636",145419.591195064
"2637",198257.198775487
"2638",182449.049481094
"2639",202109.818280368
"2640",157239.252157324
"2641",196066.005614056
"2642",198105.701259935
"2643",163695.321626102
"2644",183787.704413816
"2645",216343.607652386
"2646",187543.137739285
"2647",225223.362587408
"2648",173354.801436865
"2649",178325.051616301
"2650",199656.08822455
"2651",194967.64130509
"2652",228111.082852236
"2653",238576.308698834
"2654",206925.398137339
"2655",199497.561997002
"2656",194752.220238094
"2657",182551.871123319
"2658",193999.598209442
"2659",203258.021766558
"2660",192991.435447924
"2661",158507.367367662
"2662",185645.521041318
"2663",158542.842849386
"2664",195893.915026392
"2665",189175.669966174
"2666",197822.151127501
"2667",187389.458340986
"2668",182867.441131482
"2669",228302.210190098
"2670",178164.861750637
"2671",261671.722816437
"2672",195191.753109126
"2673",209838.230159301
"2674",200475.274123046
"2675",261700.023453023
"2676",175427.634254174
"2677",180940.887462194
"2678",176577.889700614
"2679",234073.473389006
"2680",169414.462877827
"2681",188360.379845842
"2682",176947.904863908
"2683",163223.478423402
"2684",176206.189821862
"2685",189395.747281592
"2686",214694.728113019
"2687",190754.494472497
"2688",159810.502977081
"2689",186122.522054742
"2690",177792.305582214
"2691",216340.831885705
"2692",183118.333655392
"2693",184632.522565475
"2694",191511.778916592
"2695",203007.26905309
"2696",168168.326121691
"2697",177742.482834139
"2698",224305.762168892
"2699",211744.845823433
"2700",152104.79984573
"2701",202496.025434281
"2702",174019.999192171
"2703",192510.369843433
"2704",206232.595172942
"2705",196515.848835234
"2706",190376.530280656
"2707",212464.277824486
"2708",217797.884610638
"2709",201066.054023531
"2710",168779.071902338
"2711",198246.000595814
"2712",192670.873911754
"2713",174542.572705281
"2714",205362.912215012
"2715",178688.424782943
"2716",197929.753320268
"2717",196333.984187926
"2718",193486.274978294
"2719",173821.00594043
"2720",210028.116652007
"2721",195219.450485499
"2722",191708.30327152
"2723",179424.22799229
"2724",196349.022118526
"2725",170344.021914831
"2726",201862.352435059
"2727",210122.009379573
"2728",182471.525644434
"2729",228935.60984722
"2730",182947.847756809
"2731",270139.418480531
"2732",172125.581822549
"2733",158434.169352416
"2734",204100.429382183
"2735",204420.013985644
"2736",174014.985279039
"2737",204556.881647929
"2738",139781.982332655
"2739",180232.230399746
"2740",212422.072222497
"2741",195407.011495963
"2742",190038.353039482
"2743",268385.060761535
"2744",183167.356642378
"2745",231893.834754537
"2746",175581.646987325
"2747",220782.842962972
"2748",201004.46020293
"2749",279617.74066773
"2750",184202.700969005
"2751",195584.872494395
"2752",191084.238975971
"2753",276115.524433318
"2754",176226.400424985
"2755",197816.412723354
"2756",225383.565826702
"2757",223375.487930899
"2758",227915.645080397
"2759",185395.115467836
"2760",174821.999323059
"2761",195385.495628108
"2762",203006.084139978
"2763",190720.33642321
"2764",217157.385395407
"2765",176508.508885669
"2766",190876.850781695
"2767",224135.861404428
"2768",221778.42544705
"2769",200712.217591573
"2770",199271.901498147
"2771",238169.200409421
"2772",198823.30616697
"2773",212959.179073144
"2774",200922.745850833
"2775",170100.841620751
"2776",180954.537866534
"2777",217653.946286396
"2778",210383.959410426
"2779",193013.672062158
"2780",195280.722460095
"2781",191740.084243554
"2782",181488.372142495
"2783",212412.125532398
"2784",188244.008848629
"2785",171173.834496743
"2786",236855.304533537
"2787",202381.287157154
"2788",190694.034259787
"2789",176844.794421621
"2790",213916.3646102
"2791",197118.932465047
"2792",199592.253661386
"2793",228928.223835728
"2794",202739.593262101
"2795",211234.004264253
"2796",189143.874001793
"2797",182325.571708498
"2798",187527.871669052
"2799",202326.718626886
"2800",221288.898233115
"2801",204825.568333664
"2802",212716.2717061
"2803",200352.204535043
"2804",206750.412270329
"2805",192655.5587729
"2806",238163.452215231
"2807",170351.551541084
"2808",171119.746775204
"2809",168377.791400646
"2810",193517.196539437
"2811",189996.39235995
"2812",235982.931641636
"2813",175997.443173927
"2814",170583.748335757
"2815",198270.324514733
"2816",199451.848153826
"2817",203013.429883633
"2818",168239.464858664
"2819",223539.347839686
"2820",188766.717967512
"2821",229320.15705593
"2822",208526.478670466
"2823",199374.14135829
"2824",192366.768338086
"2825",173525.33551086
"2826",218493.331307679
"2827",176818.648094172
"2828",188448.633116282
"2829",215655.733360383
"2830",154476.796873474
"2831",174018.342489955
"2832",166991.022243512
"2833",201339.51461756
"2834",156568.744011704
"2835",151397.668839881
"2836",210154.208208692
"2837",216399.028009083
"2838",218932.799131343
"2839",222367.820833617
"2840",194253.267605206
"2841",205207.880125866
"2842",220709.0038937
"2843",207705.434834338
"2844",190619.286802929
"2845",177400.319472249
"2846",154803.37976547
"2847",190322.229977956
"2848",196581.020861188
"2849",202931.442203001
"2850",177157.415312512
"2851",140584.813030291
"2852",202688.836097684
"2853",198596.917932267
"2854",191804.605124413
"2855",186030.085504213
"2856",181337.827829141
"2857",191023.184324756
"2858",221513.479046568
"2859",196760.689236987
"2860",174052.284018002
"2861",232084.734849572
"2862",217120.406397287
"2863",171246.080146089
"2864",208667.252974362
"2865",186276.143278844
"2866",243024.051637604
"2867",211960.582361681
"2868",169595.215423185
"2869",198437.590572309
"2870",137064.964682368
"2871",226193.615337235
"2872",228748.356054595
"2873",199847.129448605
"2874",188278.437648802
"2875",198769.057402468
"2876",194548.569178796
"2877",199066.617668489
"2878",165992.589765154
"2879",222085.509010676
"2880",162452.274611269
"2881",167643.053195874
"2882",190148.871955294
"2883",197184.34687891
"2884",170074.433091326
"2885",212962.075778611
"2886",200244.255901243
"2887",192372.068428546
"2888",201494.890693647
"2889",203583.841352084
"2890",173830.358239599
"2891",156586.582544099
"2892",195121.18032062
"2893",182171.099265644
"2894",190639.738385682
"2895",177645.482006106
"2896",200581.107582772
"2897",187630.436960997
"2898",179145.416356518
"2899",187830.175031113
"2900",183285.576399485
"2901",175568.238707137
"2902",197083.891647904
"2903",203079.862618047
"2904",177673.588179516
"2905",173191.209323133
"2906",196016.871317191
"2907",198599.026197702
"2908",205640.727250371
"2909",194346.979884967
"2910",183045.454414506
"2911",185612.600101091
"2912",181855.010046854
"2913",167878.595362581
"2914",161768.589308097
"2915",216998.440469744
"2916",177822.947199248
"2917",191529.689763562
"2918",191475.808012431
"2919",187800.533910843
"2920",194333.268177509
"2921",188937.639454635
"2922",187115.873182849
"2923",194699.207274666
"2924",193699.663524013
"2925",186567.718200722
"2926",221173.016671445
"2927",181704.953529703
"2928",185883.381542827
"2929",182259.431103953
"2930",167943.941029148
"2931",196727.241202789
"2932",202219.408700893
"2933",159938.03887213
"2934",212376.150399008
"2935",170268.375830354
"2936",174038.821287918
"2937",203540.850614027
"2938",198559.289402554
"2939",226244.688792865
"2940",177257.459461194
"2941",186371.308395139
"2942",209348.301023542
"2943",197484.259833757
"2944",179438.727500724
"2945",188032.040304761
"2946",185044.390739183
"2947",195995.955241461
"2948",202530.79913371
"2949",197926.479148184
"2950",200218.52628343
"2951",203207.10978499
"2952",176604.893555763
"2953",190384.891039838
"2954",178870.610120441
"2955",122230.20636249
"2956",183884.993382867
"2957",232361.811563523
"2958",223932.907741791
"2959",218773.1130611
"2960",188155.058658324
"2961",203275.45516482
"2962",208519.634517445
"2963",203443.058756279
"2964",212480.288822968
"2965",169958.55450274
"2966",234000.454776143
"2967",189285.143744027
"2968",209180.945389579
"2969",188712.438693333
"2970",218172.786387974
"2971",178777.48901738
"2972",217552.58526588
"2973",179400.518720739
"2974",191063.440432741
"2975",171773.085943744
"2976",177125.556530019
"2977",183359.533496822
"2978",178228.240862496
"2979",179807.430310994
"2980",175592.149505804
"2981",202064.402880246
"2982",176455.403663977
"2983",185066.737504476
"2984",177460.884188831
"2985",208285.437473562
"2986",178672.636580537
"2987",228285.284967429
"2988",182531.714256295
"2989",200938.38565725
"2990",177041.62052326
"2991",177334.189878492
"2992",225691.758761984
"2993",195284.26088956
"2994",216417.134339262
"2995",188420.234092796
"2996",193541.034305632
"2997",227146.274793282
"2998",228281.998927582
"2999",176215.730440164
"3000",274148.047913843
"3001",220855.062737478
"3002",195552.516763094
"3003",184943.030225448
"3004",223964.42822468
"3005",169967.433694949
"3006",170213.419658803
"3007",192637.851968648
"3008",164269.999080028
"3009",181879.813232227
"3010",180923.182428534
"3011",175932.520500533
"3012",151200.432363356
"3013",201454.088755763
"3014",189760.835224227
"3015",159607.84660216
"3016",204193.538868852
"3017",166018.650573996
"3018",197664.080516685
"3019",189463.56116664
"3020",189746.66119823
"3021",186205.446877999
"3022",165094.583829671
"3023",203672.906212137
"3024",212916.072597648
"3025",180276.420788169
"3026",188187.20812671
"3027",249761.432408345
"3028",252685.132430711
"3029",202777.715769942
"3030",176051.496757984
"3031",166137.635627069
"3032",156093.336754433
"3033",187329.488307329
"3034",217183.077316359
"3035",195438.515954463
"3036",194509.914619057
"3037",213445.332514386
"3038",253480.194505046
"3039",157005.542942187
"3040",184489.461562
"3041",226242.351251261
"3042",226149.223866018
"3043",215518.850996151
"3044",208468.03534768
"3045",202849.429731102
"3046",164261.171168864
"3047",191356.320193704
"3048",228073.8745938
"3049",207313.142265862
"3050",188857.120458099
"3051",164502.297617456
"3052",191553.914068221
"3053",147513.204980102
"3054",189847.849065114
"3055",197633.164301938
"3056",231467.78364276
"3057",186154.516331743
"3058",191465.312631295
"3059",217491.902610582
"3060",201159.487014526
"3061",165304.058430072
"3062",201792.670054926
"3063",165210.110617928
"3064",180950.534446222
"3065",169152.792431242
"3066",192052.779117075
"3067",185786.350012396
"3068",214066.631503412
"3069",212185.179400664
"3070",160192.666022428
"3071",239881.933104817
"3072",198667.53928866
"3073",201671.853893735
"3074",195960.576757038
"3075",186741.898635078
"3076",193017.742373617
"3077",171357.223797096
"3078",158764.799208851
"3079",178699.742551407
"3080",172900.805670009
"3081",188727.282323227
"3082",196601.404589305
"3083",222952.070209412
"3084",210074.635749576
"3085",181085.093148759
"3086",202905.553196762
"3087",151900.71374209
"3088",213334.873041606
"3089",154564.967221934
"3090",185013.685356119
"3091",239084.33155766
"3092",213972.497057008
"3093",207180.510246063
"3094",158618.144364478
"3095",200524.662260215
"3096",169752.948391753
"3097",166980.483550637
"3098",229503.501896279
"3099",162601.035600452
"3100",191372.024127025
"3101",195380.19273386
"3102",174957.035340374
"3103",183096.528030022
"3104",175666.830750037
"3105",187644.466168495
"3106",170571.359487567
"3107",177673.116290925
"3108",207668.772767314
"3109",160112.357606413
"3110",240137.628368155
"3111",190096.882329847
"3112",216813.369851272
"3113",195475.19578396
"3114",178880.011676073
"3115",183057.993174439
"3116",195980.420498812
"3117",177716.828601728
"3118",200942.465148588
"3119",164663.100312549
"3120",202538.982767654
"3121",202475.969159518
"3122",203854.576436161
"3123",209631.957277135
"3124",200035.569304566
"3125",174013.257771342
"3126",171142.423026046
"3127",188246.222832984
"3128",188841.88943
"3129",180716.800023096
"3130",190527.566010723
"3131",199890.645703041
"3132",172925.119774026
"3133",155699.525351836
"3134",156045.693087648
"3135",166986.861316311
"3136",206857.714533842
"3137",214495.131033993
"3138",184831.381561143
"3139",201613.868514501
"3140",202289.563325364
"3141",167581.268823181
"3142",218653.15919578
"3143",169978.814764911
"3144",186893.834339239
"3145",182556.011002127
"3146",214384.406146122
"3147",184546.14018635
"3148",211299.41218991
"3149",200807.217620034
"3150",189616.270547364
"3151",185100.509415452
"3152",248089.267943177
"3153",219971.002388289
"3154",224918.035298593
"3155",261170.328429185
"3156",176736.206969344
"3157",195344.907733034
"3158",195470.767906552
"3159",135540.956602707
"3160",275895.073265122
"3161",187810.074364592
"3162",197228.299060737
"3163",208065.715626161
"3164",164264.187586133
"3165",200701.165321947
"3166",192546.279421125
"3167",174537.825107361
"3168",174337.993457718
"3169",187450.368691417
"3170",177012.523066249
"3171",196303.516126382
"3172",169965.633301339
"3173",229816.184615167
"3174",188667.551948099
"3175",189055.248759781
"3176",214566.838121924
"3177",204633.414818613
"3178",203020.955028721
"3179",191865.244301675
"3180",192699.037570176
"3181",210151.846874408
"3182",233982.944175204
"3183",186813.160991992
"3184",155068.590234611
"3185",153021.430702249
"3186",186194.179971786
"3187",174689.086518501
"3188",146001.565168157
"3189",234655.866451186
"3190",186228.360895768
"3191",174304.871271617
"3192",205716.062612991
"3193",215225.106670092
"3194",178531.91139826
"3195",200423.322024638
"3196",191886.904873449
"3197",196270.786873667
"3198",182942.548080784
"3199",279503.098601689
"3200",193427.473926188
"3201",178965.901822831
"3202",218073.87199397
"3203",209344.507936567
"3204",165337.974210216
"3205",190576.058742412
"3206",187860.612515328
"3207",157450.973438934
"3208",207768.955759714
"3209",210567.596228012
"3210",201021.512762967
"3211",191306.812417354
"3212",183351.485483866
"3213",208437.801116533
"3214",187920.503121589
"3215",168401.296270866
"3216",221795.360814653
"3217",218513.391218579
"3218",223291.125046957
"3219",208558.826232639
"3220",217635.441073552
"3221",212484.352584799
"3222",184587.861337539
"3223",158562.456097104
"3224",243932.850619932
"3225",230996.594134251
"3226",201389.438477646
"3227",206705.496795928
"3228",161436.328747076
"3229",221774.046708238
"3230",177681.729829132
"3231",235761.516020542
"3232",222239.899455701
"3233",182238.104879389
"3234",176883.12826718
"3235",189439.802471508
"3236",172395.463184713
"3237",211649.238679044
"3238",192840.763671746
"3239",190369.064951054
"3240",174457.779068639
"3241",188452.045893554
"3242",188653.84358863
"3243",205160.047032618
"3244",215868.773064984
"3245",210651.728809293
"3246",205119.688294768
"3247",188801.943847316
"3248",163789.9190986
"3249",184171.465338637
"3250",178885.138960348
"3251",226315.90280175
"3252",203909.063245906
"3253",193560.969262733
"3254",203346.080822124
"3255",202133.110282507
"3256",214609.344925787
"3257",150559.453800039
"3258",202187.644258321
"3259",197168.232745865
"3260",190450.263189148
"3261",214143.167519597
"3262",176805.701778063
"3263",195618.087065692
"3264",189638.573786622
"3265",162531.847383172
"3266",186371.705746835
"3267",192959.79528628
"3268",154088.20415703
"3269",179147.661634433
"3270",205548.292959045
"3271",246244.157291201
"3272",162706.186903529
"3273",261786.164293046
"3274",184185.731707409
"3275",187803.053536703
"3276",181401.288491118
"3277",226868.399393948
"3278",186463.199089461
"3279",138294.699128481
"3280",196652.005457908
"3281",197829.450023015
"3282",207159.84412885
"3283",192362.983667602
"3284",214638.703813723
"3285",191240.060938899
"3286",206119.783659932
"3287",193165.389002074
"3288",193630.671766167
"3289",222570.518049398
"3290",209488.260669873
"3291",162344.154086858
"3292",167302.778708133
"3293",219848.732324214
"3294",181616.519540906
"3295",204941.327805597
"3296",197600.38334491
"3297",166302.344138738
"3298",242884.547867449
"3299",171480.277481017
"3300",206399.365413213
"3301",161723.184216696
"3302",188473.609730629
"3303",184850.255342648
"3304",191489.226455746
"3305",246891.184094657
"3306",232092.517775642
"3307",154111.828898496
"3308",185273.084331708
"3309",197785.704335927
"3310",165957.115218738
"3311",210740.626545197
"3312",267055.267828147
"3313",176840.54362519
"3314",180693.542897233
"3315",208074.118406006
"3316",201192.887172147
"3317",230168.508760315
"3318",149462.992245966
"3319",238351.68327886
"3320",216882.168314625
"3321",194270.463661539
"3322",156260.188115498
"3323",200382.641369826
"3324",190687.627930607
"3325",172812.001659115
"3326",206252.431824138
"3327",201178.151383295
"3328",217901.904887592
"3329",234154.830705501
"3330",177410.918060533
"3331",188410.477632003
"3332",167235.189776903
"3333",161755.786159234
"3334",171184.452954972
"3335",236579.870707513
"3336",230583.290813075
"3337",177550.187884966
"3338",189730.49765899
"3339",208472.416347792
"3340",208775.289802627
"3341",212553.668626806
"3342",208981.407797808
"3343",189827.973623655
"3344",195689.794389071
"3345",189698.298483897
"3346",197377.710964041
"3347",190101.004031425
"3348",168476.024702924
"3349",170660.545697218
"3350",199489.058225374
"3351",199571.336647281
"3352",207926.698692506
"3353",213170.63024204
"3354",169220.695390975
"3355",195567.473936532
"3356",228825.512782436
"3357",188693.760794903
"3358",183503.623931132
"3359",175413.743837372
"3360",184835.398684789
"3361",176513.768633608
"3362",198483.71485443
"3363",231231.931060734
"3364",211257.394816475
"3365",185169.66213952
"3366",166692.805125729
"3367",199426.491324459
"3368",200812.331440856
"3369",196425.98595133
"3370",208623.025940506
"3371",218045.889732383
"3372",232779.194528665
"3373",209932.620641613
"3374",173130.269071
"3375",231752.629776014
"3376",187542.664748
"3377",183245.261496927
"3378",183324.528830075
"3379",176836.792717685
"3380",195838.477758026
"3381",193734.31701183
"3382",222547.15202064
"3383",181343.766135398
"3384",181581.667991471
"3385",185620.554806077
"3386",167529.991136768
"3387",219876.788626975
"3388",191971.478848303
"3389",194921.557285223
"3390",203863.297432496
"3391",186804.669097158
"3392",260637.136893241
"3393",135711.819341344
"3394",189815.553982389
"3395",189807.537460147
"3396",184710.555749733
"3397",185926.541893478
"3398",188183.702091637
"3399",203089.351094612
"3400",198085.271795758
"3401",205663.435772097
"3402",230893.282020564
"3403",188400.127343884
"3404",177848.081751814
"3405",176010.501693895
"3406",228230.405550971
"3407",202247.661132857
"3408",187658.560820103
"3409",176539.351745648
"3410",196520.445654562
"3411",188291.336223964
"3412",181756.671314307
"3413",186363.79212487
"3414",152908.081711059
"3415",262823.053841473
"3416",207944.551189616
"3417",202489.143604579
"3418",228743.229022882
"3419",230299.755832617
"3420",198126.42474178
"3421",168701.353942032
"3422",189519.795769237
"3423",170661.251047641
"3424",209227.060604685
"3425",237027.305195176
"3426",178680.630532915
"3427",171968.557075588
"3428",169932.388893647
"3429",164417.697231981
"3430",190720.361605911
"3431",180639.290431867
"3432",201202.889136003
"3433",203062.296951471
"3434",222548.143799193
"3435",184037.982952278
"3436",214723.822763481
"3437",160813.790812113
"3438",214460.040272521
"3439",252420.333423657
"3440",227841.545562238
"3441",166231.49121779
"3442",197955.967497096
"3443",185891.602397273
"3444",204171.701589489
"3445",196114.616746633
"3446",205557.352591057
"3447",186292.228937309
"3448",170848.989489491
"3449",180514.195187878
"3450",212824.130332429
"3451",178547.624152233
"3452",229981.208995187
"3453",183421.766462261
"3454",186340.361602934
"3455",176584.149197594
"3456",170969.402686579
"3457",215041.067249327
"3458",201623.444291321
"3459",233978.024191079
"3460",239852.025589114
"3461",215675.041442825
"3462",155127.583421114
"3463",188040.530943202
"3464",188213.798807857
"3465",194768.241138966
"3466",181655.747526435
"3467",202448.361596064
"3468",203918.549307288
"3469",165760.560604881
"3470",192009.273459852
"3471",177733.914660776
"3472",190320.625943408
"3473",208978.109550397
"3474",193961.088418765
"3475",167847.751791619
"3476",188015.704772184
"3477",214767.728621682
"3478",171028.728996526
"3479",195351.011997911
"3480",178723.83360642
"3481",183159.514726282
"3482",220403.428136689
"3483",205777.558954362
"3484",201862.849544573
"3485",198128.985316343
"3486",191759.23115793
"3487",196351.971523079
"3488",235329.762826832
"3489",197618.486891237
"3490",181946.802918202
"3491",189261.303583853
"3492",281596.494450301
"3493",185297.777275685
"3494",186576.069821037
"3495",214019.411795418
"3496",167286.790664058
"3497",164733.401026317
"3498",195885.037406718
"3499",219017.214526484
"3500",207255.355682944
"3501",212288.606027424
"3502",184849.186680365
"3503",212511.477800642
"3504",179490.65929265
"3505",141606.915816753
"3506",198182.946936812
"3507",157918.494092779
"3508",202167.032161675
"3509",219719.020903982
"3510",192134.869812029
"3511",185525.956671472
"3512",152250.523142727
"3513",175232.933820167
"3514",218615.316639715
"3515",165906.708202253
"3516",169874.191868542
"3517",195367.273993802
"3518",177852.901322932
"3519",197835.282004482
"3520",204749.536819448
"3521",187829.933330077
"3522",222540.723076322
"3523",216663.647648626
"3524",194753.067569425
"3525",184798.630674523
"3526",191251.964976773
"3527",176990.29395469
"3528",191966.242157188
"3529",237808.804576985
"3530",205962.810774093
"3531",207218.216071207
"3532",236220.268354758
"3533",161358.930937307
"3534",210519.136472281
"3535",193958.089597259
"3536",197668.19438941
"3537",152857.628846384
"3538",217446.933241498
"3539",168554.818769303
"3540",170842.707919432
"3541",214921.663040917
"3542",184798.262847039
"3543",199399.45977361
"3544",205419.094662378
"3545",204229.629289555
"3546",213438.450528447
"3547",160178.611447215
"3548",223750.533065918
"3549",189800.240861733
"3550",202574.145756791
"3551",193503.367120919
"3552",199870.306462668
"3553",198673.061615829
"3554",229345.220331443
"3555",152944.409056431
"3556",203186.818985684
"3557",192753.555400401
"3558",200392.811815552
"3559",197477.535472722
"3560",179959.89190703
"3561",239400.851844704
"3562",166905.53987972
"3563",156165.034094475
"3564",170718.314493331
"3565",180879.15652134
"3566",178434.125065916
"3567",156002.077063026
"3568",218897.008355692
"3569",185781.26934575
"3570",188287.710755422
"3571",199171.520831264
"3572",195886.500365979
"3573",234839.794731253
"3574",214775.074791516
"3575",173818.393820109
"3576",178096.238418333
"3577",199535.760156578
"3578",185591.075731509
"3579",156844.674661761
"3580",231090.070474583
"3581",178232.486154208
"3582",240870.427265224
"3583",162915.148046862
"3584",243254.52097067
"3585",202140.336354235
"3586",176978.780596093
"3587",245113.682813047
"3588",215495.540764227
"3589",208640.333470038
"3590",206354.295865426
"3591",178543.086936431
"3592",215998.894469849
"3593",183643.494060632
"3594",178870.826999643
"3595",213103.693992017
"3596",182027.966617124
"3597",224008.020611768
"3598",212000.846570501
"3599",215358.033815509
"3600",185274.599945906
"3601",175327.112120586
"3602",190095.399614603
"3603",178725.542721942
"3604",186538.975827404
"3605",202890.614471497
"3606",182779.436625544
"3607",174440.28974425
"3608",220309.543901685
"3609",204250.92685285
"3610",178246.11034401
"3611",196714.068707522
"3612",197386.73176499
"3613",191350.615543202
"3614",158296.660444022
"3615",185185.126218242
"3616",207458.96588148
"3617",182705.018000733
"3618",245858.28996075
"3619",174885.170475731
"3620",208270.616019437
"3621",187596.180076275
"3622",198018.125605621
"3623",205850.668040115
"3624",181699.475586517
"3625",170588.228881815
"3626",186398.312582002
"3627",168615.067050493
"3628",182428.694442854
"3629",174461.880078073
"3630",202804.217429153
"3631",216667.089960355
"3632",225561.908489631
"3633",210594.615060109
"3634",169438.596049958
"3635",211368.62509881
"3636",209065.197782245
"3637",212957.93521678
"3638",194580.656741125
"3639",182220.916485593
"3640",266129.473942441
"3641",181234.358719901
"3642",144890.509954699
"3643",169703.864583085
"3644",164334.337762474
"3645",224090.23994803
"3646",173112.777587115
"3647",185599.580827815
"3648",212302.628989153
"3649",175343.191913057
"3650",218772.898165395
"3651",212627.500556488
"3652",178883.313747167
"3653",163080.497247845
"3654",241999.069304443
"3655",181742.385223529
"3656",194338.648098202
"3657",207747.71746828
"3658",191566.453462384
"3659",163830.50739888
"3660",175111.459758943
"3661",201380.379031366
"3662",192986.812855747
"3663",185441.324865879
"3664",193636.893691166
"3665",185107.075998808
"3666",180717.495166285
"3667",221599.227871716
"3668",224608.262612724
"3669",210509.044904017
"3670",175892.805723082
"3671",207030.699092363
"3672",203852.020878281
"3673",201589.247335741
"3674",207409.382016439
"3675",194727.182231302
"3676",173106.116821683
"3677",199118.411448052
"3678",247129.14835084
"3679",173755.851611813
"3680",190403.0031917
"3681",149948.39790595
"3682",194134.632952793
"3683",217953.897788928
"3684",192953.154106008
"3685",216644.721067729
"3686",208046.076266304
"3687",156093.409451944
"3688",186384.51383437
"3689",194638.814109721
"3690",191274.418123182
"3691",183338.711759981
"3692",175806.280259148
"3693",205480.756396829
"3694",192016.72908044
"3695",192210.23073827
"3696",176179.650249795
"3697",170138.203781927
"3698",172888.583537889
"3699",175439.994268805
"3700",165647.447489601
"3701",203093.48047724
"3702",198663.266018988
"3703",195497.089661252
"3704",212335.145711913
"3705",221466.985727939
"3706",197686.40421827
"3707",197547.101637583
"3708",174645.416712157
"3709",179656.348007978
"3710",181570.163127536
"3711",184056.521872184
"3712",165384.100772604
"3713",227531.658443398
"3714",207338.624465957
"3715",167019.785757504
"3716",169603.613922341
"3717",178507.40693234
"3718",210610.217712173
"3719",185921.30895023
"3720",190530.183734332
"3721",241175.448726201
"3722",195266.566226532
"3723",206522.588193786
"3724",200041.034055647
"3725",213732.968608799
"3726",221491.483708119
"3727",207835.071425408
"3728",186640.702706075
"3729",235776.110379769
"3730",178745.644006558
"3731",214330.57364089
"3732",194294.503208919
"3733",186157.391757948
"3734",194863.319232098
"3735",160767.52137072
"3736",231175.29064575
"3737",206457.779555261
"3738",203010.678958663
"3739",178047.794117132
"3740",278250.073633169
"3741",192153.183619056
"3742",169807.931691879
"3743",255148.596093075
"3744",183290.070561046
"3745",194606.051770928
"3746",241268.063677903
"3747",261933.890254086
"3748",235418.119276707
"3749",183349.487080783
"3750",170206.086499113
"3751",206023.053704367
"3752",205378.104450641
"3753",162178.240263217
"3754",193189.678350248
"3755",184015.617366029
"3756",197070.153022512
"3757",160289.792212696
"3758",143671.470483165
"3759",209215.88419939
"3760",233351.564370741
"3761",187659.782899926
"3762",191288.781329969
"3763",214771.691502144
"3764",175742.987458355
"3765",172038.81390911
"3766",182225.044375591
"3767",198021.27669896
"3768",175096.737486451
"3769",210525.463187585
"3770",230286.386569081
"3771",162176.501653958
"3772",207508.651504952
"3773",196593.166799998
"3774",190914.898779537
"3775",167617.528742569
"3776",187563.868265201
"3777",195019.32794857
"3778",246782.390109514
"3779",171914.112460353
"3780",179522.239632288
"3781",230693.997240799
"3782",169039.216031648
"3783",180601.000649254
"3784",192750.78355463
"3785",161242.257248229
"3786",221853.850133239
"3787",171811.612107087
"3788",189085.835685585
"3789",209837.807075749
"3790",202441.570160947
"3791",280770.378550222
"3792",191343.344487324
"3793",199724.619748773
"3794",184420.048308439
"3795",207986.0955996
"3796",177233.341327099
"3797",206136.163747952
"3798",174423.326171093
"3799",172875.720780603
"3800",203695.909830636
"3801",217948.479375514
"3802",137478.676149083
"3803",178556.318034962
"3804",215194.777727496
"3805",212552.61737776
"3806",210136.228332706
"3807",193705.798466689
"3808",160195.14673076
"3809",152955.045296596
"3810",205793.676473121
"3811",197940.877252016
"3812",221763.892458485
"3813",173444.742057729
"3814",190489.349664631
