"","x"
"4787",204634.771034283
"4788",196447.179277298
"4789",209890.460483376
"4790",194519.820901466
"4791",204084.418761006
"4792",232855.773655552
"4793",209347.748599642
"4794",215992.633061868
"4795",195744.04254368
"4796",210773.523079497
"4797",209527.242572647
"4798",214479.783894186
"4799",199601.784886763
"4800",192498.697056522
"4801",193558.26950392
"4802",224171.163381153
"4803",192674.249145588
"4804",192887.044493932
"4805",188477.541989616
"4806",226691.755991315
"4807",190829.985442646
"4808",224523.079912996
"4809",205953.719798015
"4810",167884.418057548
"4811",192002.365518388
"4812",213393.678577224
"4813",207965.816403217
"4814",185822.313053157
"4815",195591.780969426
"4816",175389.226204856
"4817",219782.861326248
"4818",213666.668457654
"4819",196642.77902394
"4820",197615.303523745
"4821",194436.859876157
"4822",240240.980110608
"4823",192960.618162401
"4824",212407.260629857
"4825",214683.283714989
"4826",196521.331800015
"4827",213314.199158571
"4828",195308.001819801
"4829",232340.233076734
"4830",219656.467379521
"4831",211654.282311936
"4832",204624.100685443
"4833",227432.665424688
"4834",193125.474577812
"4835",219735.678328925
"4836",212366.535228191
"4837",213142.563150943
"4838",206556.741965018
"4839",210975.278183361
"4840",189750.494979735
"4841",201878.661565543
"4842",235131.431562403
"4843",193365.788689482
"4844",177140.06059674
"4845",237554.780424509
"4846",214532.432828791
"4847",212167.238862998
"4848",209613.228600619
"4849",231048.502590114
"4850",208909.001704562
"4851",204710.142377317
"4852",221578.387973317
"4853",207261.973297845
"4854",201271.229202459
"4855",236407.34217373
"4856",201029.966541575
"4857",182135.670703426
"4858",190006.19072358
"4859",193412.309279893
"4860",187261.419814804
"4861",209604.710119733
"4862",206942.479205102
"4863",209910.456462071
"4864",216948.552312396
"4865",213436.847914948
"4866",229572.26594558
"4867",223313.233539376
"4868",230529.564796966
"4869",184720.603276253
"4870",231841.24952539
"4871",231287.487465642
"4872",206085.90711182
"4873",193363.797413396
"4874",198260.575703917
"4875",212456.494885754
"4876",209856.094317892
"4877",202279.067711788
"4878",218786.601484501
"4879",201959.295080785
"4880",201162.430815918
"4881",218572.841723839
"4882",191037.605020527
"4883",200273.485581344
"4884",208496.352160308
"4885",197774.431313472
"4886",215583.834461033
"4887",190524.268023868
"4888",222753.343672595
"4889",187531.692945216
"4890",189760.590035141
"4891",215070.798324177
"4892",199507.461433497
"4893",183387.490941427
"4894",209911.922100165
"4895",193288.993492945
"4896",221678.161767049
"4897",208697.080217418
"4898",188996.118151659
"4899",246756.063214215
"4900",190135.251340479
"4901",199806.246723407
"4902",188532.458578645
"4903",205469.182116036
"4904",216144.792297075
"4905",213763.283703455
"4906",202135.731137803
"4907",166246.727437744
"4908",208337.052387997
"4909",214000.04569733
"4910",189933.844341276
"4911",231391.879425765
"4912",165680.445195671
"4913",171001.160383891
"4914",220302.38010797
"4915",208882.774141282
"4916",190032.957847584
"4917",185723.578677613
"4918",199640.231010733
"4919",203361.308580752
"4920",214858.354177202
"4921",207849.267445578
"4922",210587.359979634
"4923",203925.489851903
"4924",197483.106417006
"4925",240427.625456741
"4926",199016.346814068
"4927",227392.707771232
"4928",200298.966561687
"4929",220593.752259067
"4930",210153.083165873
"4931",182672.281351293
"4932",240453.822936553
"4933",223136.921382191
"4934",195291.35090487
"4935",201132.883290232
"4936",223060.492612911
"4937",188716.470487423
"4938",210496.564675933
"4939",212079.819416954
"4940",221261.418589266
"4941",214521.046805561
"4942",194575.489071155
"4943",231824.238748542
"4944",191021.238819932
"4945",209284.471873325
"4946",205211.773421363
"4947",207938.622047638
"4948",190928.422296543
"4949",201687.912084594
"4950",209942.688731719
"4951",188675.96623005
"4952",190615.766779852
"4953",191885.98882418
"4954",209219.456236568
"4955",204727.967594759
"4956",211416.570380123
"4957",217373.57561068
"4958",173527.025938232
"4959",243726.655083744
"4960",241197.861326635
"4961",209518.263716266
"4962",198280.447347712
"4963",203831.405602472
"4964",213743.259609776
"4965",234482.847747261
"4966",204930.145571639
"4967",238909.581216857
"4968",184282.315740463
"4969",195699.729997607
"4970",190802.615460664
"4971",209111.198584822
"4972",201587.317364543
"4973",217810.23952718
"4974",189815.546708506
"4975",196414.736636123
"4976",214105.500225506
"4977",216417.224611961
"4978",230905.979637188
"4979",193172.240610859
"4980",213784.000327841
"4981",204310.464417791
"4982",192321.934127119
"4983",194165.06015578
"4984",204651.115174847
"4985",205516.296196223
"4986",219233.942550577
"4987",201299.643201826
"4988",204147.410917415
"4989",208309.539629706
"4990",222218.626082087
"4991",200797.20401441
"4992",214942.348923752
"4993",207201.377513193
"4994",204071.575266041
"4995",221339.843179053
"4996",214483.982675688
"4997",201986.074736478
"4998",221638.216778925
"4999",238368.851689922
"5000",181848.678965462
"5001",226093.174625258
"5002",219816.313195946
"5003",219520.798624575
"5004",181316.110655141
"5005",174815.387721843
"5006",223265.545058183
"5007",216864.621770399
"5008",175881.88780439
"5009",218154.391761194
"5010",207076.288797311
"5011",190341.500717651
"5012",204928.433499381
"5013",213500.578098297
"5014",211560.030378623
"5015",202473.674405668
"5016",192727.539792738
"5017",212437.969727597
"5018",177650.572803921
"5019",209812.403571762
"5020",187128.080855462
"5021",217684.068370558
"5022",184180.74075412
"5023",175515.804165088
"5024",208272.225062894
"5025",201748.623424711
"5026",207458.554927896
"5027",211028.683766686
"5028",223552.532939056
"5029",219906.54470052
"5030",204416.716674372
"5031",192902.543082508
"5032",196791.107864563
"5033",210878.687000496
"5034",205987.178742813
"5035",231277.987619645
"5036",216335.945516118
"5037",223953.345544068
"5038",213195.328371081
"5039",250818.69597861
"5040",239516.726630019
"5041",192204.875550293
"5042",191370.813016425
"5043",222245.659342458
"5044",217380.330037166
"5045",195990.489429998
"5046",242396.968131451
"5047",186034.992014496
"5048",210486.564852121
"5049",185977.773230902
"5050",220737.535839447
"5051",205789.556723345
"5052",209132.778694874
"5053",197012.850693903
"5054",197402.630939539
"5055",187871.653794867
"5056",229941.172284724
"5057",197453.381600327
"5058",189401.709469997
"5059",198098.432077221
"5060",209708.608588793
"5061",185062.462489424
"5062",206266.876148511
"5063",187188.425213215
"5064",194975.742476444
"5065",220715.016869764
"5066",171446.679126134
"5067",248674.826205635
"5068",191580.608262034
"5069",193700.949817807
"5070",210832.35122559
"5071",186339.273552562
"5072",193881.844938885
"5073",178524.953773629
"5074",200140.154726077
"5075",206702.273552916
"5076",196314.694905703
"5077",206967.210219988
"5078",197941.062153841
"5079",185634.948545214
"5080",187697.234042021
"5081",202881.90687826
"5082",216617.411694714
"5083",219266.898996084
"5084",229517.274496077
"5085",227219.663847706
"5086",212827.417162738
"5087",201314.009669737
"5088",208704.548650079
"5089",237472.784950598
"5090",197207.392465513
"5091",197258.452643265
"5092",213673.60882903
"5093",209259.169082748
"5094",209797.285530829
"5095",193344.65596092
"5096",215343.485695661
"5097",186097.890598614
"5098",210484.698528502
"5099",194439.808504648
"5100",204720.499076661
"5101",187200.501582169
"5102",218435.976722635
"5103",224260.72559898
"5104",207691.938996675
"5105",194107.055989565
"5106",199622.489700928
"5107",232995.706111446
"5108",210511.262412727
"5109",184959.573634098
"5110",206622.550521422
"5111",198254.315233912
"5112",210255.742662605
"5113",189749.795972989
"5114",169665.355345904
"5115",214391.668463021
"5116",204805.785588878
"5117",188986.496225442
"5118",198572.90424719
"5119",196786.428472372
"5120",208063.605498998
"5121",195429.136719735
"5122",205002.593940156
"5123",221285.344636529
"5124",197414.909446215
"5125",196652.826616553
"5126",202320.408606568
"5127",185278.276367994
"5128",202269.22915054
"5129",209128.506294809
"5130",205841.814470389
"5131",219615.060582087
"5132",208135.004949245
"5133",204712.048219741
"5134",201863.524027417
"5135",201584.283159888
"5136",213108.812918112
"5137",197906.992400131
"5138",195780.227294884
"5139",199761.422873087
"5140",199015.337384969
"5141",181385.668106787
"5142",208175.176061523
"5143",201465.242915033
"5144",218492.463308393
"5145",251497.374235702
"5146",228740.121563078
"5147",210061.074228995
"5148",228990.787764441
"5149",235323.098226096
"5150",201513.31441563
"5151",228864.281633229
"5152",221108.064944188
"5153",184204.284913703
"5154",175141.706946446
"5155",192651.489838777
"5156",181351.434956947
"5157",236449.838051095
"5158",193926.914776343
"5159",214059.250783745
"5160",195138.851782843
"5161",237009.634882585
"5162",188173.082374576
"5163",229459.73716407
"5164",193338.296983095
"5165",222947.847263695
"5166",201441.713935308
"5167",213932.502942292
"5168",223218.679229049
"5169",177489.285126655
"5170",202841.624708674
"5171",188491.99811232
"5172",188092.850427136
"5173",226200.074779135
"5174",207478.743147046
"5175",210731.494694838
"5176",207501.492725448
"5177",221951.176038262
"5178",197564.795589328
"5179",201244.305217041
"5180",195435.242331868
"5181",208828.534770671
"5182",186655.274630434
"5183",185572.308742059
"5184",195555.391587794
"5185",224633.166143876
"5186",197121.120350398
"5187",223767.856508528
"5188",217281.596844427
"5189",184058.289564196
"5190",212955.747015019
"5191",184250.289131753
"5192",212732.499421117
"5193",214972.466214381
"5194",189214.057991904
"5195",218330.956789432
"5196",180553.850075282
"5197",200635.134213675
"5198",186743.248355186
"5199",211153.275065115
"5200",211644.9816373
"5201",193081.877543968
"5202",212571.544930423
"5203",218970.26595123
"5204",235348.462085305
"5205",213818.7876198
"5206",168515.857265634
"5207",213444.872705421
"5208",200120.371041463
"5209",239712.100506437
"5210",215973.215501733
"5211",197754.471380856
"5212",185364.533234206
"5213",207184.452904426
"5214",206769.959910347
"5215",217104.638226173
"5216",180106.589733564
"5217",241809.508000514
"5218",199342.797154695
"5219",226842.073404012
"5220",223081.973531822
"5221",198352.412115021
"5222",201452.496198476
"5223",179478.0487277
"5224",185190.733676918
"5225",193572.420204435
"5226",203706.854135323
"5227",192190.270771404
"5228",210526.800748637
"5229",212401.720645688
"5230",193492.122692807
"5231",207079.221030859
"5232",211460.454116535
"5233",199426.29701237
"5234",223228.593388569
"5235",232675.788363105
"5236",184764.75987744
"5237",210240.648896904
"5238",212352.958341427
"5239",216309.355605291
"5240",215642.788140326
"5241",217928.451572787
"5242",205972.156501433
"5243",202183.272746539
"5244",202094.388407638
"5245",242168.081024528
"5246",231875.378631894
"5247",217120.00142623
"5248",230753.962561043
"5249",214469.124692149
"5250",205937.194175698
"5251",195395.447208302
"5252",292201.276779956
"5253",199901.877510438
"5254",187141.403802611
"5255",215227.73358428
"5256",206936.072875877
"5257",188517.969627282
"5258",175711.806119354
"5259",199085.233470456
"5260",224284.506121178
"5261",250170.879832439
"5262",202879.863168541
"5263",168523.076750433
"5264",213521.64097246
"5265",176238.792123762
"5266",208802.021086284
"5267",165101.572954692
"5268",190450.033664355
"5269",190295.238849505
"5270",202736.619276768
"5271",224824.348736584
"5272",197102.271740795
"5273",227655.230524159
"5274",193828.042424759
"5275",186486.972345549
"5276",195841.404353358
"5277",225945.157095437
"5278",210813.878762181
"5279",227283.546607821
"5280",191243.618053645
"5281",201464.855114574
"5282",218063.067651554
"5283",201019.367463777
"5284",193333.25367398
"5285",208033.494125569
"5286",209829.825582998
"5287",202461.433806439
"5288",185201.357150553
"5289",208254.370916122
"5290",183710.27828376
"5291",186184.278710705
"5292",200258.67195799
"5293",178582.601393589
"5294",227571.907793297
"5295",221604.816234803
"5296",200715.486981881
"5297",202949.538414542
"5298",197840.810861729
"5299",232636.656978061
"5300",219387.377354011
"5301",205347.054376426
"5302",209800.64634775
"5303",227252.115677284
"5304",240273.969824114
"5305",210637.219780611
"5306",229194.967273203
"5307",209575.147598915
"5308",233803.082783539
"5309",201582.567030897
"5310",191571.747637146
"5311",217219.713056004
"5312",196795.092444492
"5313",224920.53706423
"5314",198242.681647623
"5315",210596.778877947
"5316",213224.620413036
"5317",185270.209758685
"5318",215158.980627434
"5319",214605.505701598
"5320",226554.481155048
"5321",219218.310665501
"5322",181461.890331325
"5323",228685.897199028
"5324",184176.534559602
"5325",213895.661724437
"5326",202281.088539135
"5327",190933.189008274
"5328",190999.160140953
"5329",230697.700372745
"5330",187039.992451243
"5331",220762.51354824
"5332",196908.760658158
"5333",185025.615053571
"5334",202692.539383076
"5335",195987.443348189
"5336",194011.860961438
"5337",216757.255863374
"5338",217863.980537424
"5339",211778.988041801
"5340",218482.214221396
"5341",187952.196171657
"5342",213244.780627533
"5343",191430.379010087
"5344",207057.56416291
"5345",226920.600104703
"5346",224837.604956426
"5347",171549.78895975
"5348",216904.769046514
"5349",179253.955623517
"5350",164798.738863348
"5351",223771.029415902
"5352",212838.558387047
"5353",186493.919503831
"5354",212494.530952152
"5355",219308.867707138
"5356",195626.317525307
"5357",190655.444846361
"5358",185440.130154635
"5359",215872.961648569
"5360",206870.031035576
"5361",214788.86606596
"5362",209327.712884657
"5363",209851.367576595
"5364",211264.439520047
"5365",235860.263526979
"5366",205914.100275493
"5367",222016.842835964
"5368",217486.15221763
"5369",195411.941965843
"5370",226694.329886727
"5371",210202.037150775
"5372",189686.707495781
"5373",197911.726261584
"5374",201629.494533692
"5375",226683.585894669
"5376",194598.955916652
"5377",188370.357997673
"5378",211864.814508264
"5379",218720.682727997
"5380",202578.773215857
"5381",193824.653301098
"5382",187659.220833751
"5383",210123.251563917
"5384",230334.621261224
"5385",205638.012613645
"5386",228419.25868744
"5387",208857.353668181
"5388",218445.286776667
"5389",202838.632892915
"5390",225971.931967628
"5391",231414.317360831
"5392",207202.849956065
"5393",269650.479216499
"5394",191454.03775262
"5395",186176.318475974
"5396",205240.856602766
"5397",211975.76870383
"5398",219319.676063723
"5399",197838.796933224
"5400",206453.004052923
"5401",193113.304923251
"5402",207100.726782071
"5403",212313.089987992
"5404",219319.03346792
"5405",193855.386615553
"5406",210457.643767057
"5407",205623.625443574
"5408",207265.987084902
"5409",205095.605379729
"5410",195241.282421752
"5411",209407.291064362
"5412",206766.546548663
"5413",213374.644247766
"5414",200637.944513449
"5415",196002.60609981
"5416",188783.337911502
"5417",208527.03767433
"5418",239695.586200064
"5419",215884.159084084
"5420",226898.987847645
"5421",246518.34006319
"5422",216852.37349881
"5423",223250.198527345
"5424",219310.802155398
"5425",201435.068882075
"5426",190011.727426873
"5427",198992.408616573
"5428",203635.297307881
"5429",209477.723652007
"5430",230724.883916969
"5431",213474.263423251
"5432",191496.934275555
"5433",213349.644025677
"5434",214095.769081478
"5435",201853.950387792
"5436",213874.25963079
"5437",215922.880637247
"5438",210036.686459433
"5439",210844.221485425
"5440",247524.644800477
"5441",226796.442126459
"5442",206902.173349799
"5443",171025.661843797
"5444",218789.005986197
"5445",224223.950431414
"5446",230763.867537803
"5447",218598.97349701
"5448",246323.714132157
"5449",187844.458661012
"5450",198083.370676547
"5451",197800.951185136
"5452",212713.436727329
"5453",165882.634812265
"5454",202712.696006177
"5455",218000.749524156
"5456",211902.952823739
"5457",186396.903513299
"5458",212021.693581934
"5459",217819.958554731
"5460",201492.989270213
"5461",224354.027848904
"5462",204396.66063078
"5463",199942.614792155
"5464",189400.299783867
"5465",207312.610963356
"5466",207828.028269427
"5467",218891.158838606
"5468",209829.986834658
"5469",194086.461568579
"5470",196774.363148865
"5471",213006.698079223
"5472",217352.698165352
"5473",216911.096665154
"5474",203481.999356077
"5475",204518.038658031
"5476",194638.751608305
"5477",209920.038481918
"5478",212181.784485593
"5479",213458.950139489
"5480",210776.350357306
"5481",203435.232080604
"5482",208635.030234474
"5483",206016.413479804
"5484",182874.801325577
"5485",187260.297194675
"5486",206601.2025566
"5487",183299.827398285
"5488",205449.517064375
"5489",197842.273545164
"5490",216098.736434266
"5491",198415.95565452
"5492",185260.560106509
"5493",239687.045046767
"5494",218586.751329667
"5495",245949.793119068
"5496",203046.041544439
"5497",212166.754974642
"5498",206639.408925288
"5499",202546.116212602
"5500",211714.635760043
"5501",193971.209631004
"5502",223676.172918447
"5503",207856.018677124
"5504",217348.378123158
"5505",236638.808902164
"5506",237954.7190102
"5507",204906.469788245
"5508",205098.22959947
"5509",243437.643570177
"5510",204560.290266122
"5511",217936.138413474
"5512",199080.947591201
"5513",201558.901031355
"5514",215475.845433979
"5515",193018.750591698
"5516",223358.425286264
"5517",216699.641856457
"5518",223674.150125834
"5519",191734.489832941
"5520",205455.534104459
"5521",235059.239720277
"5522",240504.676894751
"5523",186231.058061483
"5524",190281.562837197
"5525",206540.937365371
"5526",215287.487097222
"5527",188523.792853001
"5528",212779.495847858
"5529",203482.928912034
"5530",193417.835093858
"5531",185511.329563683
"5532",234296.364933368
"5533",217953.178824035
"5534",210057.711448736
"5535",216637.360067288
"5536",205050.119913547
"5537",210521.685248855
"5538",186548.372476987
"5539",207152.765963986
"5540",194696.650478131
"5541",230802.831573418
"5542",203321.495314584
"5543",211210.879426139
"5544",198682.666189103
"5545",217059.782779985
"5546",199083.597788719
"5547",193650.940893357
"5548",203125.578008868
"5549",216091.157991771
"5550",200551.484686474
"5551",193496.747717688
"5552",188158.916506875
"5553",180162.988383195
"5554",198503.882220398
"5555",161651.166589114
"5556",194313.832748687
"5557",186274.998286313
"5558",203263.488201246
"5559",189136.265091805
"5560",216812.542998496
"5561",194423.204314158
"5562",204251.890951763
"5563",185419.322024636
"5564",219316.240967854
"5565",198969.041331893
"5566",211469.710235132
"5567",245470.456742825
"5568",205204.438577807
"5569",219197.521680956
"5570",204149.102595525
"5571",180999.185269763
"5572",196129.27752231
"5573",221990.231997057
"5574",203591.716729623
"5575",196052.076900749
"5576",195480.384871191
"5577",206761.715312241
"5578",203615.165204039
"5579",208631.784332284
"5580",214865.326514098
"5581",209064.904217175
"5582",163382.855637782
"5583",192445.778841733
"5584",191578.196138355
"5585",201155.010117033
"5586",209761.4768978
"5587",231668.738486248
"5588",213819.025601823
"5589",179236.410017551
"5590",186057.920163144
"5591",195415.786582761
"5592",225335.375768939
"5593",170390.636551255
"5594",190650.019611244
"5595",207603.47306389
"5596",183038.068687222
"5597",171524.46843876
"5598",200960.225250951
"5599",200363.314781807
"5600",205313.321286816
"5601",198273.716391669
"5602",197070.058399637
"5603",182421.603111406
"5604",239877.836226813
"5605",215182.456951656
"5606",200950.944030967
"5607",216005.259667242
"5608",237573.49581903
"5609",218841.19764735
"5610",208936.098786144
"5611",185264.160480159
"5612",187320.933135088
"5613",202349.270498923
"5614",236798.459332624
"5615",222936.546651254
"5616",214873.473490838
"5617",230089.599357409
"5618",219911.031109071
"5619",217271.668727429
"5620",209979.208455793
"5621",209235.158826634
"5622",225315.982280522
"5623",186754.151403515
"5624",231136.823905259
"5625",191941.449530745
"5626",200476.617446994
"5627",193298.974812866
"5628",257218.224481449
"5629",200797.411861824
"5630",191885.635858297
"5631",196200.559360966
"5632",212342.562452236
"5633",233898.309423537
"5634",207364.591021938
"5635",177777.733943264
"5636",172547.470088275
"5637",195676.988583244
"5638",235022.696911173
"5639",197579.885658626
"5640",200243.367719896
"5641",236252.079211552
"5642",220071.983171839
"5643",203899.707535445
"5644",178201.365491622
"5645",218885.727918501
"5646",180877.469541212
"5647",184083.567060902
"5648",201391.199888684
"5649",223405.475006743
"5650",178788.425707856
"5651",183799.862177681
"5652",206819.354185224
"5653",199766.366228133
"5654",208212.366660856
"5655",193888.661600494
"5656",191952.817900559
"5657",186838.468833056
"5658",184742.491242373
"5659",219657.979884421
"5660",231873.012615136
"5661",211359.77772072
"5662",179489.360509026
"5663",217319.634877591
"5664",209536.103486626
"5665",216470.66056234
"5666",180143.280502598
"5667",187816.365524682
"5668",195680.782545669
"5669",192083.836311414
"5670",203644.037017322
"5671",185352.222800894
"5672",201027.732041822
"5673",213386.290982029
"5674",214986.169486897
"5675",234847.430822142
"5676",219480.230258523
"5677",203177.000261922
"5678",228438.934286532
"5679",186445.424333722
"5680",179632.42250649
"5681",210634.727991961
"5682",214120.574519832
"5683",211720.377056252
"5684",221929.590215543
"5685",176869.960865601
"5686",204696.705681844
"5687",220286.390699402
"5688",211261.493131934
"5689",222032.397102905
"5690",223435.255134087
"5691",217397.357198396
"5692",175627.54151073
"5693",222827.66598543
"5694",290786.874225464
"5695",220616.368057201
"5696",222562.513972936
"5697",186432.233522381
"5698",195655.459640923
"5699",213865.765477073
"5700",210048.986213985
"5701",204511.537111844
"5702",201431.014075797
"5703",200176.527554849
"5704",211122.777097123
"5705",234472.734129281
"5706",218774.217909322
"5707",229438.342224442
"5708",234841.116992919
"5709",199633.647201198
"5710",214519.93331441
"5711",172650.481201406
"5712",205625.154521079
"5713",219889.457186849
"5714",190018.743182611
"5715",200461.959228232
"5716",196423.406580332
"5717",193783.848893322
"5718",189193.226576777
"5719",210718.850918595
"5720",206557.059072533
"5721",210788.157051819
"5722",231869.171318529
"5723",193035.621361959
"5724",197987.940054863
"5725",187201.037413625
"5726",203280.683998153
"5727",245255.171395123
"5728",235905.555232683
"5729",174266.66660148
"5730",195968.461109604
"5731",222939.237387371
"5732",184317.817188052
"5733",199146.027745086
"5734",211570.815382861
"5735",216005.689790885
"5736",195251.519312801
"5737",208176.339695787
"5738",202466.254023918
"5739",196702.522081466
"5740",200890.157635179
"5741",198124.994688227
"5742",219749.940407656
"5743",205354.119868362
"5744",182456.61782178
"5745",213999.053788323
"5746",207538.394842117
"5747",199725.377771456
"5748",236825.492530096
"5749",222348.736888842
"5750",213644.113253961
"5751",193270.410794041
"5752",237958.40926408
"5753",214526.430522817
"5754",197683.13616256
"5755",216916.969747607
"5756",240390.084018312
"5757",211539.447856443
"5758",224067.001318549
"5759",185128.748157229
"5760",212934.86479839
"5761",197189.761281379
"5762",224189.403004008
"5763",200408.547516229
"5764",205521.273296902
"5765",187770.861816521
"5766",199946.299343986
"5767",189800.235384505
"5768",237351.481233666
"5769",220938.834053583
"5770",218874.532058703
"5771",206631.646994445
"5772",185642.899008954
"5773",192658.64599927
"5774",172282.533714471
"5775",205521.858672001
"5776",222998.578362797
"5777",218210.782459838
"5778",167879.207208175
"5779",195145.191808619
"5780",194666.036920817
"5781",210445.859350608
"5782",213783.862052405
"5783",228537.897164302
"5784",210706.161876364
"5785",225631.608814056
"5786",221762.228515714
"5787",217747.305095894
"5788",183686.518269136
"5789",214910.85791191
"5790",189475.233208835
"5791",217786.300756123
"5792",226773.695115247
"5793",226132.415889
"5794",222942.168164245
"5795",163954.73598398
"5796",188785.605994572
"5797",199745.396063762
"5798",187580.357952962
"5799",214616.443677634
"5800",190342.180754532
"5801",242806.539468495
"5802",184381.627214423
"5803",208879.28069022
"5804",177684.492643805
"5805",211272.348828002
"5806",209475.342345528
"5807",204599.407229451
"5808",212954.794266761
"5809",255963.195753532
"5810",253844.632283478
"5811",190985.085149605
"5812",185572.126878965
"5813",203531.372534038
"5814",190102.90289735
"5815",201238.821569987
"5816",207691.531639251
"5817",206332.076751127
"5818",234569.696337511
"5819",219595.42976537
"5820",202789.255227629
"5821",186390.63058873
"5822",200195.861078347
"5823",187159.933457803
"5824",214915.363800005
"5825",199812.966673936
"5826",189305.133306447
"5827",196149.004461547
"5828",200812.964444661
"5829",179239.714685467
"5830",194575.419442407
"5831",196851.450675313
"5832",190335.734359736
"5833",208596.635096104
"5834",212824.520420727
"5835",210406.895594253
"5836",207397.154131182
"5837",213382.553975376
"5838",242836.77284517
"5839",195700.637432163
"5840",196501.717776903
"5841",207188.539121042
"5842",202504.203816906
"5843",210044.202717772
"5844",216290.233161012
"5845",215187.045859727
"5846",206140.468077362
"5847",205160.879110494
"5848",218567.076188026
"5849",198227.980312142
"5850",210807.223069719
"5851",240642.695350381
"5852",213642.412514946
"5853",217628.726502438
"5854",185824.510366658
"5855",262676.848569385
"5856",206154.757855302
"5857",225430.136305392
"5858",192465.951570957
"5859",207506.659865713
"5860",202690.336506605
"5861",243042.76653047
"5862",180248.955952041
"5863",191869.341382012
"5864",220793.732426308
"5865",210409.390819936
"5866",204116.638262139
"5867",241177.985569268
"5868",214270.02556806
"5869",212039.061361852
"5870",211751.084479786
"5871",213814.437366528
"5872",204009.355533016
"5873",208246.72001874
"5874",208106.655406817
"5875",208163.804992849
"5876",175743.595856458
"5877",206193.114474778
"5878",192070.749668886
"5879",268286.856919273
"5880",219815.85729863
"5881",191485.039281416
"5882",196446.609307676
"5883",211279.831597313
"5884",220250.515831106
"5885",185682.189244949
"5886",190444.717412926
"5887",169325.67789964
"5888",201003.479362829
"5889",230153.600469871
"5890",203737.47978621
"5891",212554.492370883
"5892",211938.440886541
"5893",202970.368248111
"5894",207479.982277079
"5895",213697.674482418
"5896",229869.634406365
"5897",243707.301221428
"5898",186724.236048569
"5899",184514.13873091
"5900",202107.624559388
"5901",214097.331503286
"5902",198235.102420799
"5903",206978.173936345
"5904",227159.653057187
"5905",219779.040150028
"5906",199049.366775892
"5907",228289.840635719
"5908",211199.711529386
"5909",198739.541945109
"5910",197309.711189302
"5911",184649.310369124
"5912",205728.658600642
"5913",189610.953154929
"5914",221001.994628884
"5915",202711.564077432
"5916",217698.132000922
"5917",215676.544988025
"5918",221084.6943757
"5919",231732.61515711
"5920",226080.643064487
"5921",205227.282178056
"5922",222322.519542998
"5923",215754.073993504
"5924",170646.317247972
"5925",210097.648971576
"5926",202136.674323711
"5927",212657.040709474
"5928",202732.240987616
"5929",209857.58984732
"5930",224847.095253513
"5931",231704.559256202
"5932",231059.148814041
"5933",192672.198290585
"5934",209845.055843332
"5935",209587.042198035
"5936",206443.528765607
"5937",216528.674255292
"5938",199003.990469076
"5939",220584.332271399
"5940",224077.326632859
"5941",211531.232023058
"5942",195305.079357169
"5943",240355.246666277
"5944",229313.332334719
"5945",210003.326613241
"5946",192121.988849243
"5947",210613.017437361
"5948",189743.908697381
"5949",214027.479744755
"5950",191075.195387029
"5951",180991.564353296
"5952",201392.140547024
"5953",208286.265343875
"5954",205351.18697002
"5955",207336.961074043
"5956",214350.400758742
"5957",179123.678878261
"5958",210287.828301629
"5959",205732.205975974
"5960",212107.136730786
"5961",191944.246021854
"5962",205742.777179609
"5963",224128.644783199
"5964",229672.664374263
"5965",217289.392525397
"5966",200028.33950098
"5967",200208.252784771
"5968",190977.267988502
"5969",213588.483328388
"5970",220241.981562617
"5971",194194.222330674
"5972",210262.260468576
"5973",180214.188383717
"5974",201597.62775569
"5975",206451.261228488
"5976",189548.673120711
"5977",193680.715548118
"5978",215468.878172691
"5979",184456.134093133
"5980",207918.366952609
"5981",172856.5736992
"5982",191045.103406692
"5983",204894.537425578
"5984",209550.724569108
"5985",221356.738765831
"5986",200660.468486325
"5987",198618.696917199
"5988",209420.380693839
"5989",205234.916857754
"5990",203814.904883746
"5991",221388.725596106
"5992",205469.472066493
"5993",194819.348150529
"5994",228662.930647688
"5995",219680.101464309
"5996",218743.846717268
"5997",193016.924017936
"5998",227604.088772906
"5999",234788.811496592
"6000",206197.921473561
"6001",228526.407179143
"6002",224802.578910827
"6003",220486.731982095
"6004",214890.272978628
"6005",195426.276007994
"6006",205510.011383106
"6007",193809.470178761
"6008",196598.576958981
"6009",186549.432852295
"6010",192623.835741934
"6011",198457.986089776
"6012",238334.99711931
"6013",195707.935212115
"6014",208862.837878184
"6015",213593.008186752
"6016",229097.547388385
"6017",224752.255519172
"6018",199365.361910545
"6019",221524.885594355
"6020",200136.136745677
"6021",206139.062663346
"6022",210977.219732505
"6023",198655.171748823
"6024",168145.625767695
"6025",205930.36528358
"6026",219220.417841859
"6027",194682.108015616
"6028",207187.962059464
"6029",203009.095771398
"6030",188276.331997222
"6031",196021.64281346
"6032",234142.004132308
"6033",206087.430152824
"6034",219403.344589224
"6035",228896.61721976
"6036",213448.680919993
"6037",195803.990934241
"6038",209984.650375601
"6039",189521.280236241
"6040",195842.549733403
"6041",219742.895258085
"6042",204222.454661081
"6043",206844.701220702
"6044",223448.548567659
"6045",191671.924737184
"6046",219825.616581912
"6047",209279.715223419
"6048",205413.876615551
"6049",208349.978846528
"6050",211636.086011091
"6051",261654.970981416
"6052",189475.041505357
"6053",210825.077319222
"6054",211492.928092024
"6055",189904.847863906
"6056",214948.659430843
"6057",210124.351915871
"6058",195688.259372871
